timestamp_ms,qw,qx,qy,qz,gx,gy,gz
200213,0.809082,-0.292969,0.137085,0.490662,1.058594,1.863281,-0.072266
200223,0.809753,-0.292786,0.147217,0.486755,1.201172,1.824219,-0.044922
200233,0.810486,-0.292053,0.157715,0.482605,1.273438,1.810547,-0.091797
200243,0.811340,-0.291199,0.167969,0.478210,1.246094,1.822266,-0.132812
200263,0.812683,-0.290222,0.188721,0.468689,1.169922,1.835938,-0.185547
200273,0.813171,-0.289917,0.198303,0.464172,1.175781,1.865234,-0.199219
200283,0.813599,-0.289307,0.208679,0.459106,1.271484,1.896484,-0.197266
200295,0.813843,-0.288208,0.219604,0.454285,1.380859,1.957031,-0.025391
200305,0.813660,-0.286682,0.231079,0.449890,1.460938,2.025391,0.150391
200323,0.813293,-0.283447,0.254395,0.439819,1.472656,2.066406,-0.218750
200343,0.813965,-0.281006,0.276550,0.426636,1.541016,2.056641,-0.576172
200353,0.814636,-0.279602,0.287659,0.418823,1.617188,2.089844,-0.660156
200363,0.815308,-0.277893,0.298828,0.410828,1.728516,2.123047,-0.607422
200373,0.815796,-0.275574,0.310486,0.402588,1.861328,2.126953,-0.552734
200383,0.816223,-0.272766,0.322205,0.394409,1.962891,2.130859,-0.537109
200393,0.816650,-0.269531,0.334229,0.385681,2.056641,2.164063,-0.642578
200403,0.817139,-0.265930,0.346497,0.376221,2.216797,2.205078,-0.718750
200413,0.817688,-0.261902,0.358826,0.366089,2.402344,2.269531,-0.802734
200423,0.818420,-0.257141,0.371704,0.354858,2.548828,2.291016,-0.941406
200443,0.820068,-0.246399,0.397400,0.329895,2.640625,2.248047,-1.052734
200463,0.820618,-0.235291,0.421875,0.305298,2.750000,2.281250,-1.017578
200473,0.820496,-0.229614,0.434509,0.291931,2.781250,2.347656,-1.171875
200483,0.820251,-0.223938,0.446594,0.278503,2.810547,2.275391,-1.187500
200493,0.819885,-0.217712,0.458618,0.264648,2.898438,2.265625,-1.150391
200503,0.819275,-0.211182,0.470520,0.250671,3.025391,2.316406,-1.220703
200513,0.818359,-0.204285,0.482666,0.235779,3.095703,2.369141,-1.304688
200523,0.817139,-0.197510,0.494751,0.220276,3.087891,2.396484,-1.437500
200533,0.815674,-0.191406,0.506226,0.204468,2.955078,2.402344,-1.597656
200543,0.813721,-0.186218,0.517395,0.188354,2.728516,2.398438,-1.664063
200563,0.808716,-0.178345,0.538086,0.156982,2.460938,2.359375,-1.767578
200573,0.805786,-0.174927,0.547852,0.141174,2.449219,2.294922,-1.775391
200583,0.802979,-0.171509,0.556824,0.125488,2.507813,2.169922,-1.886719
200595,0.800293,-0.167664,0.565308,0.108765,2.695313,2.052734,-2.000000
200605,0.797791,-0.163086,0.573364,0.090332,2.943359,1.937500,-2.121094
