timestamp_ms,qw,qx,qy,qz,gx,gy,gz
3555834,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555846,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555858,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555870,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555882,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555894,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555906,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555918,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555930,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555942,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555954,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555966,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555978,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3555990,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556002,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556014,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556026,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556038,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556050,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556062,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
3556074,0.330078,-0.643188,0.209717,0.658325,1.294922,0.234375,-2.255859
